"full_text","sentimen"
"Feeling ini pejabat2 negara sedang punya rencana besar kayanya...publik sengaja dikasih banyak isu kontroversial (UKT Tapera penyiaran dll) biar bingung Mirip analogi sembunyikan daun di hutan Mungkin isu korupsi triliunan yang disembunyiin atau IKN ga ngerti","Negatif"
"@tanyakanrl setengah buat bayar bunga hutang itu juga kalau cukup setengahnya lagi buat bangun IKN","Negatif"
"Susah amat buat bilang inflasi atau kegagalan ekonomi. adaaa aja bahasa lain yg dipake biasanya njelimet. Kalo di Indo harga jdi serba mahal karna dananya dialihkan ke proyek IKN kalo USA karna dananya disetor ke Israel","Negatif"
"@tanyakanrl Buat IKN kali ya wkwkw","Negatif"
"@TirtoID Ya lebih gampang lg klo pajak besarnya ke pengusaha besar sm pejabat tinggi beuh ikn bs jd beverly hills","Negatif"
"Yang ngomong rezim yang mengikhlaskan kan uang haji buat biaya ikn","Negatif"
"@Boediantar4 Itu kedok si joki aja duitnya buat ikn.","Negatif"
"Jadi kalau sukarela gak bayar gak masalah kok malah main potong dik cebong ? Di tentukan 3 % itu sukarela ? Dana haji yg mau di pakai bangun IKN itu ya kalau gak kembali siapa yg tanggung ? Atau kalau di korupsi .","Negatif"
"@poncoiskandar30 AKWOKOWKEO bagusan rumah tapera bg dibanding rumah menteri di IKN.","Negatif"
"@kompascom Iya uangnya akan berubah jadi gedung dan infrastruktur IKN kan pak? Rakyat tidak butuh IKN kok malah bangun IKN? Dan lbh parahnya lg skrg rakyat diperas utk modalin bangun IKN. Apakah tdk cukup hapus subsidi BBM &amp","Negatif"
"perbulan 150rb kekumpul pertahun 1.8jt itumahhhh udh kaya tabungan gua sebulan buat rumah Gausah sok ngide anjg lo cmn butuh duit buat lanjut bkin IKN sok2an bikin kebijakan najisss Info negara mana yg visanya gampang","Negatif"
"disuruh nabung padahal mah diputer aja duitnya buat bikin IKN sama makan bergizi gratis","Negatif"
"lagian kok bisaaa rotate crane nya sampe ke jalur MRT????? lebih heran lagi pusat pemerintahan mau pindah ikn ngapain ke bikin gedung ?????","Negatif"
"@Puthutea BILANG AJA KALIAN BUTUH DANA SEGAR UNTUK MENYOKONG PROYEK IKN KALIAN ITU KAN??","Negatif"
"Iya butuh. Buat bangun IKN. ‍","Negatif"
"@cosmo_nauts @Ombahku @kumparan @jokowi @gibran_tweet Bangun IKN itu pake APEbe'en emangnye bangun pos ronda pake APEaje. Mangkenye gak bs asal comot ada pertanggungjwbnnye. Ade ade aje netizen konohe xixixi! https://t.co/kgJl7WcHau","Negatif"
"@yonobubut70 @JinNonik jd yg salah itu yg ngusulin atau yg menetapkannya jd peraturan? sdh ditolak o/ wapres budiono jaman sby koq knp skrg mau diberlakukan? tujuannya apa? keuntungan u/ rakyat apa?mekanismenya gmn? u/ bayar ikn kah? itu tanah wowo kan mu","Negatif"
"Pembangunan IKN itu ada audit nya gak ya Biaya IN OUT itu dari mana aja dan untuk apa aja ....","Negatif"
"@tanyarlfes Lah? Buat antek2 pemerintah??? Km gak lihat semegah apa rumah di ikn itu??","Negatif"
"@CNNIndonesia Td nya mau cari tambahan dana buat ikn nya dri mahasiswa tpi ga jadi mkanya dia alihin hal ini ke rakyat.. 3% dari gaji jenius kau jok brp duit itu trkmpul hya dlm sebulan klo tapera ini gol..","Negatif"
"@msaid_didu Wah..berarti jadi dong jual aset tanah dan bangunan milik Negara yg saat ini jadi kantor2 Kementrian aset dijual murah ke Taipan dan Jakarta akan disulap jadi pusat bisnis ala Shenzen. Gibran yg teken si Kaesang yg ngawal prosesnya. Hasil jual","Negatif"
"Kalau mau viralin hakim2 pungli polisi korup dan para pemeras dari PELAYANAN PUBLIK IKN PENAJAM bisa gak y dg tag akun @KPK_RI @officialMKRI suara kami didengar?","Negatif"
"@Puthutea Dana haji aja di korupsi mau urusin uang rakyat klo duitnya ngga ada buat bangun ikn ngga usah maksain lah","Negatif"
"@democrazymedia Justru Tapera itu cara mudah rezim untuk kumpulkan dana untuk IKN !","Negatif"
"@Naver13 @detikcom Tiba2 muncul IKN naskah akademiknya aja ga jelas. UUnya aja dibuat kilat. Batas wilayah dan kepemilikan lahan banyak sengketa. Tercengang dah!","Negatif"
"Cooookkkk gatel. Seng karep bangun ikn sopo cokkk sak negoro seng kon bayar","Negatif"
"@tanyakanrl Untuk ikn dan ke ikn","Negatif"
"@tanyakanrl Untuk bangun rumah menteri di IKN","Negatif"
"Pembangunan IKN adalah langkah besar menuju transformasi Indonesia. Dukungan kita akan mewujudkan impian tersebut ALL EYES ON RAFAH Ginting Nabila Kaesang TikTok https://t.co/SFe04RIytO","Positif"
"IKN bukan sekadar pemindahan ibu kota tapi harapan baru bagi kemajuan bangsa. Ayo dukung pembangunan IKN untuk masa depan yang lebih cerah ALL EYES ON RAFAH Ginting Nabila Kaesang TikTok https://t.co/jz7ZFN7FK3","Positif"
"@ferrykoto Makanya itu bunga 5% mah emg niat ngerampok duit kelas menengah palingan duit diputer dibeliin surat utang negara biar bisa ngutang lagi bangun IKN","Negatif"
"Bicara Soal IKN SEMA UINSI Samarinda Harap Kritis Mahasiswa Terbangun #IKNKotaModern https://t.co/nAnGbBZK4W","Negatif"
"@BosPurwa Nah kumpulin aja tuh semua ya yg dikorup2 buat ngebangun ikn","Negatif"
"@GamesRha @nuvillaera @fallingmonstar @ARSIPAJA Baru sekarang dinaikin karena ada target ikn sama mukbang gratis yang harus segera realisasi. Coba lo kasih asumsi kenapa harus sekarang semua kenaikan nya selain asumsi gw diatas?","Negatif"
"@GamesRha @nuvillaera @fallingmonstar @ARSIPAJA Lu terlalu naif. Yang pasti sekarang prabowo udah menang. Kenaikan2 segala sesuatu nya saat ini sangat erat kaitannya sama ikn dan mukbang gratis. Pasca covid ekonomi membaik kalau negara emang butuh bisa di","Negatif"
"@bagusmramadhan Terlihat sekarang ternyata menteri @KemenPU adalah boneka Tolol. Ketua gak bisa mempertanghung jawabkan apa yang di pimpinnya. Kocak doang lu Bas kagak ada isinya. Yakin gue pembangunan tol dan IKN bukan andil dia tapi tim dia. Menterinya","Negatif"
"buat IKN lah","Negatif"
"Untuk IKN mas/mba.","Negatif"
"@tempodotco Di tabung di IKN ya mbah? Klo jadi uang balik gagal ya ilang","Negatif"
"@Puthutea Bagi pemerintah konoha ditempat saya. Itu fungsinya sama dengan paylater cuma yg pinjam ini pemerintah ke rakyatnya. Makin banyak di potong makin banyak terkumpul. Lumayan kan buat modal di pasar saham. Biar lanjut lagi IKN nya","Negatif"
"tl gua isinya kalo ga tapera kaesang ikn biduan yasin limpo yg gaji nya 10 jt sebulan tapi gakerja anjjjj gua udh muak bangett emang negri ini kacaw balaw YANG gua pengen cuma punya waktu nonton haikyuu di bioskop trs hp di dnd pulang nya makan indomie dobel di pengalengan‍‍","Negatif"
"Rute Taksi Terbang IKN di Kaltim Bisa ke Balikpapan Hingga Palu Diuji Coba di Samarinda - Tribun Kaltim https://t.co/0loLTiQ480","Positif"
"@tempodotco Bagi pemerintah konoha ditempat saya. Itu fungsinya sama dengan paylater cuma yg pinjam ini pemerintah ke rakyatnya. Makin banyak di potong makin banyak terkumpul. Lumayan kan buat modal di pasar saham. Biar lanjut lagi IKN nya","Negatif"
"@Unsoedfess1963 @apatis_indo coba cek anggaran buat pertahanan eta ada berapa rapat-rapat dpr deh atau ngga kalau ngomongin pajak buat ikn? hehehehe","Negatif"
"Pejabat pejabat kotor tapi dengan baju bersih tangan bersih dan wangi apalagi bacotnya melibihi tuhan tolonglah lu ketemu biden ngapain aja? Sodara kita jadi mainan barat lu diem ajah mentingin ekonomi tapi bobrok.. tapera lu buat aja buat dana talang IKN","Negatif"
"@kikysaputrii Nalar dipake dikit napa ki!! ibarat lu mau nyebrang sungai tp ada buayanya lu msh mw nyebrang? joko brani bikin aturan krn dh yakin bakal dilanjutkan.. demi IKN makan siang gratis dn byrin hutang..","Negatif"
"@siregar_elang Kenapa diwajibkan krn untuk ngejar pembangunan ikn keburu gak di teruain lg. Siaanya di korupsi","Negatif"
"@badalwi Platform ini adalah bukti nyata komitmen IKN Nusantara terhadap lingkungan","Positif"
"Jangan percaya itu tipu daya saja agar rakyat mau ikut Tapera. Padahal untuk kebutuhan pembangunan IKN.","Negatif"
"Bakal Ada Seremoni dan Zikir Bersama pada Prosesi Perpindahan Ibu Kota dari Jakarta ke IKN https://t.co/QAHc7OsxXV","Positif"
"Ahmad Doli Kurnia Kagumi Desain Pusat Pemerintahan Provinsi Papua Tengah: Bisa Saingi IKN https://t.co/LaXjtiuVxz #golkarindonesia #airlanggahartarto #partaigolkar #golkaronsosmed #golkarpedia #kuningkeren #ahmaddolikurnia https://t.co/CpsBYW3OMX","Positif"
"@LayarPixel kalo jalur laut bang kira2 berapa jam ke ikn bang dari sulawesi?","Positif"
"@AndiePeci Dibujuki Sengkuni koq yo podo manut..gk melok ngerasakno keringet netes laah sik enake maen potong2an..gk melok ngerasakno urip nang IKN koq diperes bayar utang..ancene nek sengkuni yo tetep ae sengkuni..","Negatif"
"insyaalloh cucunya kepala otorita IKN di umumkan setelah upacara 17 agustus. dg merubah aturan syarat nya boleh anak² asal kakek nya pernah atau sedang menjabat presiden.","Negatif"
"aku MENYIMPAN KEBENCIAN TIDAK HANYA pada rezim jokowi dan dinastinya sj melainkan jg PARA INFLUENCER yg NGENDORSE IKN = IBUKOTA RAMAH LINGKUNGAN kena GIMMICK ajg ngentot lu pd tau pa kaga itu daerah di bwh ikn yg lagi dibangun skg pas kemarau susah aer pas ujan banjir bangsat","Negatif"
"@tanyakanrl Dibawa kemana duitnya? Buat bangun IKN","Negatif"
"@tempodotco Kata menteri yang sibuk ngurus ikn tol dan bendungan tapi gga pernah ngurus perumahan rakyat.","Negatif"
"pawangg ulerrr di rusun ikn gajinya 100 jt pertahun haha","Negatif"
"#Kom7 Dirut PLN: Kami juga siap mengisi IKN dengan listrik hijau dari PLTS sebesar 50 megawatt dan ini sebagai bagian dari transisi energi dengan konsep pembangunan infrastruktur kelistrikan di IKN yaitu Smart Green and Beautiful.","Positif"
"@tanyakanrl Ini mah akal an bwt modal bangun ikn wkwkwk kan investor pd cabut","Negatif"
"Sudah punya rumah klo pun mau beli lagi ga kan nunggu pensiun/pesangon juga. Untuk Jaminan Hari Tua? kan sudah ada potongannya makin bingung sendiri nyari alasan dah bilang aja negara lagi BOKEK dana buat IKN ga mencukupi negara perlu EASY MONEY. https://t.co/sHD50YiBCm","Negatif"
"@saashanum Huhuhu takut bgt ke ikn","Negatif"
"@fullmoonfolks Buat bangun IKN lah bangg. Negara kan gaada duit. Nih ya perbulan aja deh. Tarolah iuran 100k/org x 50 juta pekerja = 5 Triliyun/Bulan Bisa lebih gedee itu Hahahaha menggiurkan bukan jumlah demografi indonesia ini? Disuruh patungan kitaa tu","Negatif"
"@kompascom Ini loh sumber nya usul tapera kapitalis ..pejabat R1 Dibandingin Eropa jauh dri kata bijak dan Jujurnya munafik semuanya mereka ambil bunganya buat ntah nalangin apa(ikn utang dll) contoh BPJS pelayanan dipersulit segalanya nanti ini juga dipe","Negatif"
"@kumparan Ngapain juga kaesang ikut rebutan dki knpa gak jdi pnguasa ikn sj ssah2 bngun tpi dkasih orang lain suruh ngurus. Maunya dtmpt yg sdh nyaman. Gibran jd pmegang otorita jabodetabek kaesang jd pnguasa dki","Negatif"
"@PuangMaharaja @CNNIndonesia Pemerintah lebih tertarik bikin IKN dan taksi terbang kayaknya daripada yang ini","Negatif"
"@sofiesyarief Sofie pasti nolak ikn.","Negatif"
"@meraaahputiiih lola pemerintahan IKN dipastikan tidak akan keluar dari konstitusi #PindahIbuKota","Negatif"
"Saya udah punya rumah pak gausah usik uang rakyat pindah IKN pake gaji sendiri jangan motong gaji rakyat.","Negatif"
"@SoulofCoups96 bagi aku mah bangun IKN aja udah lucu","Negatif"
"Prosesi Perpindahan Ibu Kota dari Jakarta ke IKN pada Agustus 2024 https://t.co/2iRQp0eD8U","Positif"
"@meraaahputiiih mbangunan IKN dilancarkan dipermudah sampai selesai nanti menjadi peradaban baru masa depan baru bagi I","Positif"
"@StefanAntonio__ Prabowo keras semoga dia sadar kalo IKN itu cuma delusi Jokowi","Negatif"
"@DS_yantie Kenapa nggak minta tanah di IKN yng katanya fasilitas nya serba unggul?? Dan bisa beternak bertani sesuka hati sambil ngawasin pembangunan IKN????","Negatif"
"@Gunawan75_ Ko bikin ikn bisa....bikin istansla Anggaran makan gratis ada Buat melindungi rakyat ga ada Makin ngaco aja","Negatif"
"@__LOVE_AG4EVER @Minietweets_ @jokowi Nasihat bijak dari politisi Demokrat (masihkah?) Dino Patti Djalal ttg membangun IKN. Beliau mantan Dubes RI di New York mantan Wamen Menlu mantan Jubir Presiden SBY. https://t.co/nK9apTk7ML","Negatif"
"@DS_yantie Kok nggak di IKN aja ya ?","Negatif"
"Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN https://t.co/qQUJVdRlqa","Positif"
"Harusnya buatin di IKN .. cari paling atas biar tiap hari bisa liat hiruk pikuk ramainya kita baru buatannya saat pansion","Negatif"
"@5teV3n_Pe9eL Steve setelah kita bahas kmren kagak ada duit bangun ikn sekarang ikn belum jadi apa apa malah bangun infrastruktur Kagak penting atau bukan pendukung . Gw nggak tau siapa konsultan nya ini.. Ada juga beresin dulu iknnya baru buat bandara la","Negatif"
"@kompascom Kenapa gak bangun rumah di IKN saja @jokowi ???","Negatif"
"IKN HARI INI‼️Tampilan Punggung Kantor Presiden Sudah Selesai Pemasangan... https://t.co/mQTKhBsqHp lewat @YouTube","Positif"
"IKN Kaltim sudah Habiskan Dana APBN sebesar Rp 72 3 Triliun Alasan Investor Asing Belum Mau Masuk https://t.co/onM6zAHbci lewat @tribunkaltim","Negatif"
"@dki86058 @StefanAntonio__ Tetap IKN di Kalimantan... Tapi .... Ngantornya di Jakarte..","Negatif"
"@tempodotco Gorong2 IKN progresnya udah berapa % pak ?","Negatif"
"@tvOneNews Knapa ngebet banget dg Jakarta..... Kok gak Provinsi dekat dekat IKN ?","Negatif"
"Dukung pembangunan IKN","Positif"
"@ekky1995 Ikn kereta cepat dinasti politik dan seterusnya","Negatif"
"Jokowi jadi pindah ke IKN https://t.co/OxtRULNXcm via @YouTube","Positif"
"@Tatarori80 Dukung pembangunan IKN","Positif"
"IKN Nusantara","Positif"
"@khinisiae Sebentar lagi di lapangan IKN kejadian hal itu insya Allah.","Positif"
"@tempodotco Ayo ASN ber-lomba2 pindah ke IKN khususnya ASN yg msh demam dgn Esemka dpt promosi jabatan loh .. Yg gak mau rugi lah kpn lg bs berdampingan dgn pujaan kalian ..","Positif"
"@ipul_ipulll @BudiBukanIntel Masa selevel pejabat disuruh panas²an upacara di IKN yg vibesnya kayak Cisauk versi lebih panas membara itu wkwk","Negatif"
"@CNNIndonesia Lah...... Ini kan masih banyak yg bisa dipake alasan buat ngeles. Bohong pake APBN buat IKN aja nyantai. Bohong pake APBN buat kereta cepat malah bangga mau bikin lagi. Bohong mobil SMK biasa saja. Bohong........ SEGO JANGAN","Negatif"
"@akbarfaizal68 Jgn salahkan kalau rakyat merasa pemerintah terkesan hanya mementingkan ke ikn saja yg lain seperti terkorbankan","Negatif"
"Apapun yang penting di IKN.","Positif"
"@DS_yantie Knp tdk di ikn?","Negatif"
"Satpam teebang=Satpam IKN","Negatif"
"Selain dapat Promosi Ini Fasilitas Tambahan Bagi ASN yang Mau Pindah Ke IKN https://t.co/RfIxldttzb #TempoNasional","Positif"
"Presiden Joko Widodo atau Jokowi akan berkantor di Ibu Kota Nusantara (IKN) Kalimantan Timur pada Juli 2024. https://t.co/wfmqcyT7Ev","Positif"
"@KompasTV Apbn nya udah tekor buat ikn dan byr utang","Negatif"
"@5teV3n_Pe9eL Dampak ikn mulai","Negatif"
"Direktur Eksekutif Segara Research Institute Piter Abdullah mengatakan investor diyakini tidak hanya akan berinvestasi di IKN saja #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/tSBRLolUKa","Positif"
"Direktur Eksekutif Segara Research Institute Piter Abdullah mengatakan investor diyakini tidak hanya akan berinvestasi di IKN saja #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/GJwuhc84ks","Positif"
"Direktur Eksekutif Segara Research Institute Piter Abdullah mengatakan investor diyakini tidak hanya akan berinvestasi di IKN saja #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/sm10pD1eKR","Positif"
"Direktur Eksekutif Segara Research Institute Piter Abdullah mengatakan investor diyakini tidak hanya akan berinvestasi di IKN saja #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN #IndonesiaMaju #SmartDefenseSystem https://t.co/pcuSTnSpP2","Positif"
"@dewiirawan13 Pak Jokowi sudah selesai dgn dirinya sendiri beliau tetap membangun infrastruktur dari Sabang sampai Merauke tetap melakukan Hilirisasi tetap membangun IKN tetap meneruskan Proyek2 Strategis Nasional dlsbg salam lowbatt 16% LOSERS!!","Negatif"
"website kip kena serangan cyber kah? perbaikan mulu anjir kek ikn","Negatif"
"@mumaxxmuma Bohemian Grove udah masuk ikn?","Negatif"
"@DS_yantie Kenapa ga di IKN ibu kota yg didirikan dan di bangga²kan.","Negatif"
"ANJING LU YANG BILANG IKN SAMA KAYA CISAUK WKWKWKWKWKWKWKWKWKWKWKWK","Negatif"
"@mumaxxmuma Ikn sama kaya cisauk","Negatif"
"@tempodotco Data nasional aja hilang ngapain ke IKN","Negatif"
"@tempodotco Monggo pak ditunggu yehhh....... Fyi alhamdulillah sekitar ikn hujan deras terus tiap pagi hawane sejuk ehh pak. T4ku sih gak banjir gak tau klo t4 lain. Infonya ada genangan 1m","Negatif"
"@mbienyambay2 Mantap jokowi cs biar pada di hutan ikn aja. Abah anies cs urus jakarta biar gak di ganggu terus program kerja nya supaya maju kotanya bahagia warganya.","Negatif"
"@NenkMonica @keminfo Maksudnya anggarannya tergerus OLEH IKN kah ?!","Negatif"
"@hitagram @Indonesiaguyub @M3n4ngtrus Sebelum ada rencana IKN","Negatif"
"@StefanAntonio__ Gibran di IKN? Sendirian? Baguslah. Ga ada manfaatnya juga","Negatif"
"Jadi penasaran Ikn ada tumbal proyek ga ya","Negatif"
"@__AnakKolong Bisa nggak pembangunan IKN diaudit..? Atau pembangunan kereta cepat di audit.?karna biaya yg nggak lumrah pembengkakannya...","Negatif"
"@DS_yantie Yakin mau ringgal di IKN lha ada yang gak yakin lho...","Negatif"
"Minggu Indonesia 30 Juni Indonesia Emas 2045 IKN 0 KM BUMN Jakarta 2024 Reformasi Belum Selesai SHP PIN Merah Putih #stamps #PostOffice #philately #eBay #NFT #Art #PropertyInvestment 1 M Reformasi 09.09.99:09 Asembagus 68373 Situbondo Tapal Kuda Jawa Timur Mandalika Komodo X Z https://t.co/ZGyBUmo4a1","Negatif"
"@__AnakKolong Emamg jelas begini idenya. Ada bandara pula di IKN tinggal kabur dahh..","Negatif"
"@SiaranBolaLive Bangga kepada Ketua/Wakil Ketua IKN yang mengundurkan diri secara terhormat semoga diikuti jejaknya oleh pejabat lain yang tidak mampu bekerja dengan baik","Negatif"
"@ohyeasbabe Cuman numpang makan balik ikn lagi dah lapar lagi","Negatif"
"@erickthohir Jokowi aja bangun rumah di Karanganyar Jawa Tengah bukan di IKN. Harusnya memberi contoh dengan membangun rumah dan tinggal di IKN.","Negatif"
"Masyarakat Mendukung Pembangunan IKN #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #korem091 #bersamarakyattnikuat #prajuritmulawarman https://t.co/lXFn9Ns5bP","Positif"
"@StefanAntonio__ @yugipork73 Si jokowi mah ambil enaknya doang. Tinggal ongkang-angking lepas tangan dari IKN. Likely bodo amat dari jauh","Negatif"
"@PakatDayak_ IKN udah pindah ke Kalimantan aja masih di anggap berkhianat. Apalgi pindah ke kabupaten Karimun propinsi Kepulauan Riau.","Negatif"
"@tempodotco Berkantor di IKN hanya beberapa bulan. Tapi bangun rumah di Colomadu Karanganyar Jawa Tengah. Benar-benar hanya pencitraan. Harusnya memberi contoh dengan membangun rumah di IKN.","Negatif"
"@tempodotco Jokowi harusnya diberikan tanah dan pindah ke IKN ketika lengser. Bukan ke solo","Negatif"
"@StefanAntonio__ Saya Yakin Pak @prabowo akan lebih Focus memakmurkan Negri dan mensejahterakan Rakyat dari pada sekedar memaksakan diri ngantor di IKN Pemborosan Anggaran dan waktu akan sangat dipertimbangan ya Kan ?","Negatif"
"Menteri BUMN Apresiasi Gerak Cepat PLN Hadirkan Energi Bersih di IKN - https://t.co/gpH89EQjB4 https://t.co/iYJR7WR0p7","Positif"
"@StefanAntonio__ @roshanfaro IKN itu daerah ekuator panas menyengat kelembaban tinggi konsepnya kota di dlm hutan pembangunannya tdk ramah lingkungan. Sumber air bersih terbatas hrs dikelola dg biaya yg tdk murah. Apakah calon penghuninya punya disiplin t","Negatif"
"@tempodotco Lah IKN bukannya 'bancakan' jamaah tuh anggaran Mang seriusan mau dibuat ibukota enelan? haha","Negatif"
"@hansssolo Bangun IKN bangun kereta cepat kukira kaya ternyata riba","Negatif"
